	time	apoptotic	necrotic	alive
0	0	0	0	1138
1	30	1	0	1171
2	60	30	12	1174
3	90	125	51	1062
4	120	257	72	935
5	150	353	104	841
6	180	405	120	798
7	210	446	126	782
8	240	454	126	808
9	270	457	126	829
10	300	460	126	861
11	330	463	126	891
12	360	463	126	912
13	390	465	126	931
14	420	467	126	966
15	450	468	126	989
16	480	468	126	1021
17	510	472	127	1047
18	540	483	202	994
19	570	509	364	826
20	600	469	461	715
21	630	373	542	625
22	660	290	575	585
23	690	239	583	588
24	720	199	584	602
25	750	187	584	621
26	780	192	584	628
27	810	190	584	653
28	840	188	584	667
29	870	190	584	691
30	900	188	584	706
31	930	189	584	728
32	960	187	584	752
33	990	187	586	781
34	1020	188	652	734
35	1050	197	770	633
36	1080	171	846	556
37	1110	143	907	497
38	1140	120	950	456
39	1170	99	956	465
40	1200	89	957	481
41	1230	83	957	491
42	1260	84	957	501
43	1290	81	957	520
44	1320	78	957	539
45	1350	78	957	552
46	1380	79	957	573
47	1410	79	957	599
48	1440	79	957	620
