	time	apoptotic	alive	necrotic
0	0	0	1138	0
1	30	5	1169	0
2	60	35	1165	21
3	90	130	1076	53
4	120	267	940	81
5	150	369	836	106
6	180	446	760	132
7	210	477	746	140
8	240	482	764	143
9	270	497	767	153
10	300	510	730	206
11	330	541	685	247
12	360	564	640	289
13	390	586	610	316
14	420	600	597	326
15	450	601	612	328
16	480	601	628	332
17	510	604	611	365
18	540	612	570	412
19	570	597	552	445
20	600	537	523	474
21	630	398	521	486
22	660	303	532	488
23	690	217	551	488
24	720	177	544	511
25	750	179	526	539
26	780	175	498	572
27	810	164	486	598
28	840	141	475	618
29	870	120	487	620
30	900	103	502	620
31	930	85	501	633
32	960	88	471	672
33	990	91	450	713
34	1020	94	436	741
35	1050	85	436	754
36	1080	79	442	759
37	1110	65	456	759
38	1140	58	465	765
39	1170	59	432	809
40	1200	61	404	851
41	1230	63	400	872
42	1260	58	407	887
43	1290	56	411	897
44	1320	54	421	897
45	1350	46	433	898
46	1380	47	418	921
47	1410	48	392	956
48	1440	50	374	980
