	time	necrotic	apoptotic	alive
0	0	0	0	1138
1	30	0	1	1179
2	60	11	37	1179
3	90	37	144	1073
4	120	73	281	928
5	150	106	373	834
6	180	118	422	798
7	210	119	437	805
8	240	119	442	825
9	270	119	443	863
10	300	119	444	895
11	330	119	444	923
12	360	119	446	951
13	390	119	449	981
14	420	119	452	1011
15	450	119	453	1045
16	480	119	456	1074
17	510	119	458	1106
18	540	119	458	1141
19	570	119	435	1189
20	600	119	345	1226
21	630	119	200	1261
22	660	119	110	1300
23	690	119	46	1347
24	720	119	30	1395
25	750	119	27	1442
26	780	119	27	1485
27	810	121	27	1544
28	840	288	40	1415
29	870	572	113	1111
30	900	753	201	877
31	930	847	259	748
32	960	873	286	721
33	990	876	289	750
34	1020	876	292	786
35	1050	876	291	819
36	1080	876	292	851
37	1110	876	292	874
38	1140	876	295	903
39	1170	876	296	931
40	1200	876	296	954
41	1230	876	295	982
42	1260	876	294	1019
43	1290	876	293	1055
44	1320	876	299	1077
45	1350	876	289	1114
46	1380	876	228	1146
47	1410	876	140	1179
48	1440	876	78	1218
