	time	alive	apoptotic	necrotic
0	0	1138	0	0
1	30	1171	6	0
2	60	1171	25	17
3	90	1073	130	39
4	120	954	238	74
5	150	856	330	100
6	180	779	412	130
7	210	768	437	140
8	240	783	452	140
9	270	810	464	141
10	300	818	470	147
11	330	787	478	199
12	360	725	508	261
13	390	645	547	318
14	420	597	572	361
15	450	589	589	375
16	480	597	595	378
17	510	620	597	378
18	540	634	591	378
19	570	643	581	389
20	600	598	502	441
21	630	542	392	501
22	660	533	302	531
23	690	520	226	560
24	720	525	192	577
25	750	544	177	580
26	780	558	166	580
27	810	578	159	581
28	840	582	154	596
29	870	549	140	642
30	900	509	110	691
31	930	492	88	730
32	960	472	70	761
33	990	486	63	767
34	1020	496	62	768
35	1050	516	61	768
36	1080	528	66	768
37	1110	516	64	800
38	1140	475	52	856
39	1170	433	55	906
40	1200	416	54	932
41	1230	430	56	942
42	1260	436	58	947
43	1290	452	57	947
44	1320	470	58	947
45	1350	484	60	947
46	1380	479	53	972
47	1410	452	46	1019
48	1440	442	46	1041
