	time	alive	necrotic	apoptotic
0	0	1138	0	0
1	30	1166	0	2
2	60	1172	13	21
3	90	1079	37	121
4	120	950	68	249
5	150	854	94	347
6	180	791	116	420
7	210	735	131	477
8	240	735	135	493
9	270	753	136	497
10	300	782	136	497
11	330	806	136	498
12	360	839	136	498
13	390	866	136	498
14	420	901	136	499
15	450	939	136	503
16	480	979	136	504
17	510	1017	136	505
18	540	1042	136	504
19	570	1067	140	495
20	600	984	244	418
21	630	809	411	335
22	660	670	516	288
23	690	589	590	233
24	720	544	628	204
25	750	526	649	192
26	780	540	651	192
27	810	562	651	192
28	840	576	651	192
29	870	599	651	193
30	900	609	651	195
31	930	623	651	195
32	960	646	651	192
33	990	658	651	200
34	1020	690	651	198
35	1050	725	651	201
36	1080	744	651	201
37	1110	756	659	198
38	1140	709	737	162
39	1170	590	856	121
40	1200	511	934	97
41	1230	473	986	78
42	1260	456	1016	71
43	1290	455	1023	74
44	1320	469	1025	75
45	1350	494	1025	75
46	1380	511	1025	73
47	1410	534	1025	71
48	1440	549	1025	71
