	time	alive	apoptotic	necrotic
0	0	1138	0	0
1	30	1172	3	0
2	60	1161	27	16
3	90	1055	142	46
4	120	924	275	75
5	150	825	376	99
6	180	757	448	123
7	210	721	492	127
8	240	751	499	128
9	270	771	504	128
10	300	771	508	142
11	330	715	533	189
12	360	648	562	251
13	390	600	592	292
14	420	567	613	319
15	450	565	619	335
16	480	588	624	336
17	510	601	624	336
18	540	628	624	336
19	570	612	606	372
20	600	574	521	425
21	630	535	398	468
22	660	528	298	494
23	690	527	225	508
24	720	535	178	514
25	750	559	166	514
26	780	568	162	514
27	810	578	159	531
28	840	539	147	592
29	870	494	121	641
30	900	465	95	680
31	930	446	80	702
32	960	454	76	708
33	990	466	72	709
34	1020	475	71	709
35	1050	489	72	711
36	1080	468	74	744
37	1110	440	72	783
38	1140	418	58	818
39	1170	403	59	841
40	1200	402	52	852
41	1230	404	50	861
42	1260	411	51	861
43	1290	424	50	861
44	1320	416	49	881
45	1350	392	52	916
46	1380	371	53	946
47	1410	350	56	972
48	1440	338	56	990
