	time	apoptotic	necrotic	alive
0	0	0	0	1138
1	30	0	0	1174
2	60	30	12	1162
3	90	127	36	1095
4	120	265	66	958
5	150	368	89	855
6	180	452	114	772
7	210	490	122	741
8	240	502	126	750
9	270	505	126	775
10	300	505	126	801
11	330	507	126	830
12	360	508	126	850
13	390	510	126	882
14	420	513	126	913
15	450	515	126	941
16	480	516	126	972
17	510	519	126	1000
18	540	520	126	1032
19	570	502	126	1066
20	600	426	126	1094
21	630	292	168	1079
22	660	217	348	888
23	690	170	494	716
24	720	161	563	641
25	750	171	623	575
26	780	183	646	560
27	810	189	656	558
28	840	190	657	576
29	870	190	657	603
30	900	189	657	625
31	930	185	657	654
32	960	183	657	676
33	990	183	657	701
34	1020	179	657	727
35	1050	178	657	744
36	1080	178	657	772
37	1110	176	657	808
38	1140	173	657	839
39	1170	142	657	862
40	1200	95	672	888
41	1230	68	780	812
42	1260	57	933	666
43	1290	57	1021	581
44	1320	63	1080	532
45	1350	69	1115	510
46	1380	71	1130	507
47	1410	72	1132	521
48	1440	72	1133	536
