	time	necrotic	alive	apoptotic
0	0	0	1138	0
1	30	0	1173	1
2	60	10	1151	39
3	90	45	1052	134
4	120	75	933	259
5	150	102	846	347
6	180	119	783	418
7	210	121	759	461
8	240	121	782	466
9	270	121	798	469
10	300	121	824	470
11	330	123	837	478
12	360	161	823	490
13	390	239	736	519
14	420	301	647	559
15	450	345	592	595
16	480	365	558	620
17	510	369	568	629
18	540	369	585	630
19	570	369	604	604
20	600	369	617	525
21	630	371	634	397
22	660	415	608	299
23	690	478	548	242
24	720	534	491	215
25	750	564	461	215
26	780	584	448	221
27	810	591	454	219
28	840	591	466	211
29	870	591	487	204
30	900	591	500	181
31	930	593	512	138
32	960	630	492	107
33	990	689	439	85
34	1020	731	407	75
35	1050	763	379	78
36	1080	779	367	83
37	1110	781	378	86
38	1140	782	386	88
39	1170	782	396	88
40	1200	782	413	77
41	1230	784	413	58
42	1260	810	393	47
43	1290	856	358	41
44	1320	884	339	44
45	1350	899	329	52
46	1380	913	325	55
47	1410	913	337	54
48	1440	913	350	55
