	time	tnf
0	0	0.0
1	30	5919.506625103849
2	60	2592.9714982047944
3	90	1135.2862017229395
4	120	496.5880005736136
5	150	216.99151376520197
6	180	94.71973837880365
7	210	41.3120704935559
8	240	7472.543035881833
9	270	4253.586492983261
10	300	1863.2317289872428
11	330	815.8483235781505
12	360	356.9934587138396
13	390	156.0924875999124
14	420	68.19564657423324
15	450	29.773496566298828
16	480	6987.057828572022
17	510	3061.221595906121
18	540	1340.7951957306432
19	570	587.0201068501144
20	600	256.8551840723189
21	630	112.31134007504001
22	660	49.075201915491434
23	690	6980.026895802921
24	720	5022.793042307802
25	750	2200.3530867333466
26	780	963.6076053747187
27	810	421.8222897809311
28	840	184.54419052807606
29	870	80.68565485027597
30	900	35.256617101449706
31	930	7730.779383486472
32	960	3610.5223780790834
33	990	1581.4880085731222
34	1020	692.4978023310636
35	1050	303.1013253176419
36	1080	132.59178828365282
37	1110	57.970356798515844
38	1140	25.33322319220688
39	1170	5924.086135215214
40	1200	2595.1528030716822
41	1230	1136.5754715088617
42	1260	497.6094453704237
43	1290	217.76386407368355
44	1320	95.24862358684099
45	1350	41.640483431321464
46	1380	7471.560314460874
47	1410	4258.393154766785
48	1440	1865.2287329477283
