	time	apoptotic	alive	necrotic
0	0	0	1138	0
1	30	1	1177	0
2	60	43	1156	13
3	90	138	1046	45
4	120	269	905	79
5	150	368	814	104
6	180	422	773	114
7	210	440	775	117
8	240	443	796	117
9	270	444	809	117
10	300	444	843	117
11	330	445	865	117
12	360	448	892	117
13	390	449	923	117
14	420	450	960	117
15	450	450	989	117
16	480	453	1029	117
17	510	453	1051	117
18	540	453	1077	117
19	570	434	1104	117
20	600	341	1126	117
21	630	218	1152	117
22	660	117	1185	117
23	690	45	1213	117
24	720	24	1255	117
25	750	24	1283	117
26	780	25	1323	117
27	810	25	1360	131
28	840	61	1139	350
29	870	134	863	578
30	900	212	699	691
31	930	246	638	748
32	960	257	643	756
33	990	261	656	760
34	1020	261	677	760
35	1050	263	704	760
36	1080	260	726	760
37	1110	260	759	760
38	1140	260	784	760
39	1170	262	812	760
40	1200	260	837	760
41	1230	258	855	760
42	1260	255	886	760
43	1290	254	902	760
44	1320	255	926	760
45	1350	229	952	760
46	1380	167	983	760
47	1410	81	1013	760
48	1440	39	1039	760
