	time	necrotic	alive	apoptotic
0	0	0	1138	0
1	30	0	1169	7
2	60	16	1189	29
3	90	58	1078	134
4	120	94	942	268
5	150	116	855	361
6	180	136	802	432
7	210	140	799	450
8	240	140	825	456
9	270	141	839	460
10	300	141	863	461
11	330	141	895	462
12	360	141	914	462
13	390	172	918	468
14	420	297	790	497
15	450	389	637	571
16	480	442	569	609
17	510	464	536	636
18	540	473	541	639
19	570	474	551	623
20	600	474	562	537
21	630	474	575	409
22	660	474	591	297
23	690	474	613	222
24	720	482	637	201
25	750	551	587	204
26	780	637	509	216
27	810	676	464	238
28	840	702	440	247
29	870	714	448	248
30	900	717	454	249
31	930	717	468	225
32	960	717	492	156
33	990	717	506	113
34	1020	717	514	83
35	1050	718	539	73
36	1080	758	519	72
37	1110	836	454	76
38	1140	895	398	89
39	1170	928	371	98
40	1200	938	369	102
41	1230	939	385	102
42	1260	939	405	99
43	1290	939	425	79
44	1320	939	441	58
45	1350	939	446	49
46	1380	939	463	47
47	1410	949	472	46
48	1440	1017	415	50
