	time	apoptotic	alive	necrotic
0	0	0	1138	0
1	30	1	1167	0
2	60	22	1174	12
3	90	113	1085	48
4	120	253	959	72
5	150	350	851	104
6	180	418	798	117
7	210	441	803	124
8	240	446	833	124
9	270	447	860	124
10	300	448	883	124
11	330	459	861	157
12	360	495	760	237
13	390	538	672	297
14	420	562	610	355
15	450	583	600	369
16	480	588	610	375
17	510	592	627	375
18	540	593	649	375
19	570	580	669	375
20	600	504	651	405
21	630	380	598	468
22	660	287	562	518
23	690	222	516	567
24	720	201	501	589
25	750	197	504	592
26	780	197	522	592
27	810	196	532	592
28	840	192	558	592
29	870	160	543	614
30	900	121	490	680
31	930	100	453	725
32	960	90	427	763
33	990	84	425	773
34	1020	83	435	778
35	1050	85	449	778
36	1080	84	470	778
37	1110	83	484	778
38	1140	74	473	799
39	1170	66	442	842
40	1200	60	397	892
41	1230	53	372	926
42	1260	56	356	947
43	1290	56	361	952
44	1320	56	369	952
45	1350	56	379	952
46	1380	57	386	952
47	1410	52	388	965
48	1440	44	357	1010
