	time	apoptotic	necrotic	alive
0	0	0	0	1138
1	30	2	1	1178
2	60	32	12	1185
3	90	148	39	1079
4	120	279	71	953
5	150	376	97	866
6	180	456	130	765
7	210	507	136	738
8	240	520	138	760
9	270	525	138	777
10	300	525	139	797
11	330	526	139	825
12	360	529	139	842
13	390	529	139	861
14	420	529	139	901
15	450	530	139	937
16	480	533	139	975
17	510	539	139	1004
18	540	537	139	1038
19	570	518	146	1064
20	600	440	242	974
21	630	351	391	801
22	660	308	495	668
23	690	250	544	605
24	720	221	590	548
25	750	210	602	551
26	780	209	603	564
27	810	208	604	578
28	840	207	604	590
29	870	206	604	609
30	900	206	604	623
31	930	207	604	632
32	960	207	604	658
33	990	203	604	679
34	1020	202	604	694
35	1050	198	604	721
36	1080	198	604	746
37	1110	189	611	764
38	1140	157	706	683
39	1170	114	833	568
40	1200	91	922	490
41	1230	79	965	444
42	1260	64	994	429
43	1290	65	998	430
44	1320	65	999	442
45	1350	69	999	454
46	1380	70	999	470
47	1410	68	999	484
48	1440	67	999	498
