	time	total_volume	cell_type	cycle_model	current_phase	elapsed_time_in_phase	nuclear_volume	cytoplasmic_volume	fluid_fraction	calcified_fraction	x_orientation	x_orientation	y_orientation	x_orientation	x_orientation	polarity	migration_speed	x_motility_vector	x_motility_vector	y_motility_vector	x_motility_vector	x_motility_vector	migration_bias	x_motility_bias_direction	x_motility_bias_direction	y_motility_bias_direction	x_motility_bias_direction	x_motility_bias_direction	persistence_time	motility_reserved	next_physiboss_run	TNFR_binding_rate	TNFR_endocytosis_rate	TNFR_recycling_rate	TNFR_activation_threshold	TNFR_receptors_per_cell	TFN_net_production_rate	tnf_node	fadd_node	nfkb_node	external_tnf	unbound_external_TNFR	bound_external_TNFR	bound_internal_TNFR
0	0	2494.0	0.0	5.0	14.0	12.869590997363787	540.0	1954.0	0.75	0.0	0.005891842147156866	-0.0045872602410457364	-0.01726531668507318	0.005891842147156866	-0.0045872602410457364	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9.952648568770362	0.15000000000000316	0.2900000000000026	0.7000000000000111	0.5	1.0	0.0	0.0	0.48857644991212656	0.0	0.0	1.0	0.0	0.0
1	30	2419.153246015962	0.0	5.0	14.0	41.06802811860051	523.9191998107971	1895.2340462051675	0.7492750061710345	0.0	0.005715958500417596	-0.007007304646961594	-0.010202895491178338	0.005715958500417596	-0.007007304646961594	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	33.782737105768874	0.15000000000000324	0.2900000000000031	0.7000000000000121	0.5	1.0	0.0	0.5750853242320819	0.4854948805460751	0.043515358361774746	0.0	0.311892389417109	0.45034221203478997	0.23776539854810103
2	60	2378.9388419240977	0.0	5.0	14.0	68.34647916377999	515.5204225039125	1863.418419420189	0.7480495359779905	0.0	0.0011199038308034673	-0.0014314301557309499	-0.016699226142765936	0.0011199038308034673	-0.0014314301557309499	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	63.97559555300668	0.1500000000000032	0.2900000000000028	0.7000000000000116	0.5	1.0	0.0	0.4826689774696707	0.4748700173310225	0.2720970537261698	0.0	0.03162992641240793	0.6925146312967398	0.2758554422908533
3	90	2297.428841031957	0.0	5.0	14.0	91.88448920507987	498.33193895896625	1799.0969020729895	0.7463542811579438	0.0	-0.0021447448681685285	-0.0038685216331856213	-0.02230179245051998	-0.0021447448681685285	-0.0038685216331856213	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	94.01402466315776	0.150000000000003	0.2900000000000013	0.7000000000000087	0.5	1.0	0.0	0.5380997177798683	0.4308560677328316	0.3621825023518344	0.0	0.3187148563782447	0.4490561943035714	0.2322289493181832
4	120	2274.3164586847424	0.0	5.0	14.0	117.73247134860917	493.9110346167642	1780.4054240679816	0.7443302348364184	0.0	-0.015600254477718581	0.001384135607733274	-0.015486962745397313	-0.015600254477718581	0.001384135607733274	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	123.57033499323823	0.15000000000000263	0.28999999999999876	0.7000000000000037	0.5	1.0	0.0	0.6673773987206824	0.3646055437100213	0.39232409381663114	0.0	0.2823019283880088	0.5060240426483469	0.21167402896364385
5	150	2220.80671511817	0.0	5.0	14.0	139.45321771206807	482.8850813567291	1737.921633761441	0.7430114956155214	0.0	-0.013762857723118773	0.0009644523979550764	0.003406341385704698	-0.013762857723118773	0.0009644523979550764	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	153.67230966458794	0.15000000000000227	0.2899999999999977	0.6999999999999987	0.5	1.0	0.0	0.0	0.28793309438470727	0.42771804062126645	0.0	0.4762000202354176	0.36804007093807717	0.15575990882650517
6	180	2174.519456108939	0.0	5.0	14.0	160.32881152577482	473.64690694116933	1700.872549167768	0.7410343249418989	0.0	-0.015654986114699804	0.012571832265389918	-0.010713031480865548	-0.015654986114699804	0.012571832265389918	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	183.7287835931135	0.1500000000000019	0.2899999999999983	0.6999999999999938	0.5	1.0	0.0	0.0	0.21532364597093792	0.2509907529722589	0.0	0.6763420448625651	0.22692481402755585	0.09673314110987831
7	210	2136.9254671760614	0.0	5.0	14.0	180.0711604362703	466.22536979466935	1670.7000973813936	0.7394132186326198	0.0	-0.016417272420033987	0.0008708223250488307	-0.007188621237184196	-0.016417272420033987	0.0008708223250488307	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	213.76756153745794	0.15000000000000185	0.2899999999999984	0.699999999999993	0.5	1.0	0.0	0.0	0.19328859060402684	0.08187919463087248	0.0	0.8284391333590091	0.12008975166543366	0.051471114975556946
8	240	2096.1131144540122	0.0	5.0	14.0	196.2756813642733	458.01965986299956	1638.0934545910125	0.7381183766508095	0.0	-0.015422015134012682	-0.001985572053571827	-0.0024403138775519347	-0.015422015134012682	-0.001985572053571827	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	243.7359329725715	0.15000000000000197	0.28999999999999826	0.6999999999999944	0.5	1.0	0.0	0.08485639686684072	0.18929503916449086	0.0195822454308094	0.0	0.19033688076678873	0.6072266561574295	0.2024364630757806
9	270	2057.9775919962017	0.0	5.0	14.0	211.1960354540032	450.4591561227855	1607.5184358734155	0.7365659337885468	0.0	-0.016341997438458683	-0.0008813071206374013	-0.005127304265786279	-0.016341997438458683	-0.0008813071206374013	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	273.5818323081769	0.15000000000000202	0.2899999999999981	0.6999999999999955	0.5	1.0	0.0	0.530690537084399	0.19053708439897699	0.11253196930946291	0.0	0.2564234418680912	0.49868950099721376	0.2448870571346952
10	300	2049.207580373039	0.0	5.0	14.0	229.03145712432706	449.2028989506509	1600.0046814223886	0.7357329422720741	0.0	-0.023063425538684082	0.001959654493664539	-0.0009162219701037981	-0.023063425538684082	0.001959654493664539	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	303.64697326699064	0.15000000000000177	0.28999999999999854	0.6999999999999921	0.5	1.0	0.0	0.5163934426229508	0.17896174863387979	0.3743169398907104	0.0	0.08954013946420378	0.646108771860786	0.2643510886750095
11	330	2015.5046425570733	0.0	5.0	14.0	241.8295554939033	442.28530846952117	1573.219334087553	0.7345039904323226	0.0	-0.0177114646031324	-0.008792006684535135	0.007008585689535831	-0.0177114646031324	-0.008792006684535135	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	333.7137141025077	0.15000000000000135	0.28999999999999926	0.6999999999999923	0.5	1.0	0.0	0.5866261398176292	0.14437689969604864	0.4270516717325228	0.0	0.300501195677007	0.4748896431193862	0.22460916120360663
12	360	1994.5770676086556	0.0	5.0	14.0	254.53107955293893	438.4430127627954	1556.1340548458602	0.7331611672500941	0.0	-0.023454545060325592	-0.014926980123145889	0.00448349151390329	-0.023454545060325592	-0.014926980123145889	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	363.7248822524315	0.15000000000000097	0.2899999999999999	0.6999999999999926	0.5	1.0	0.0	0.33278145695364236	0.1076158940397351	0.46688741721854304	0.0	0.38349952037416574	0.4338257257603091	0.18267475386552434
13	390	1965.7144539003305	0.0	5.0	14.0	265.5946101738476	432.88281105128794	1532.831642849047	0.7315345835588287	0.0	-0.03243597491373598	-0.03990168159422667	0.0024881215913874514	-0.03243597491373598	-0.03990168159422667	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	393.8102869268849	0.15000000000000072	0.2900000000000003	0.6999999999999929	0.5	1.0	0.0	0.0	0.07130434782608695	0.38608695652173913	0.0	0.5837412352870901	0.29230496452008925	0.12395380019282082
14	420	1930.6883137679783	0.0	5.0	14.0	273.01419660270136	425.7317491836223	1504.9565645843568	0.7300406606064204	0.0	-0.022025978693726026	-0.03385696186317384	0.012102890522709155	-0.022025978693726026	-0.03385696186317384	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	423.89597564433933	0.15000000000000072	0.2900000000000003	0.6999999999999929	0.5	1.0	0.0	0.0	0.050522648083623695	0.13240418118466898	0.0	0.7614008216222303	0.16719113537270153	0.07140804300506656
15	450	1911.082098895309	0.0	5.0	14.0	282.2141501685279	421.9663366647295	1489.115762230581	0.7288458730224527	0.0	-0.017957299999827564	-0.03465767322315459	0.004013457651092211	-0.017957299999827564	-0.03465767322315459	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	453.9322246786402	0.15000000000000085	0.29000000000000004	0.6999999999999927	0.5	1.0	0.0	0.0	0.047217537942664416	0.026981450252951095	0.0	0.8789627172169527	0.0846792756689783	0.03635800711406839
16	480	1887.6628420413963	0.0	5.0	14.0	289.74552844396044	417.33260728474636	1470.330234756649	0.7273929563593223	0.0	-0.016972403861710002	-0.027371084919830292	0.0036869237086592727	-0.016972403861710002	-0.027371084919830292	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	483.77667900287366	0.15000000000000105	0.28999999999999976	0.6999999999999926	0.5	1.0	0.0	0.7504051863857374	0.05186385737439222	0.014586709886547812	0.0	0.07433155430297744	0.6583562336570148	0.2673122120400068
