	time	necrotic	alive	apoptotic
0	0	0	1138	0
1	30	0	1168	0
2	60	11	1167	28
3	90	38	1076	130
4	120	77	956	237
5	150	113	850	333
6	180	138	786	397
7	210	149	751	443
8	240	150	765	455
9	270	150	791	458
10	300	150	814	460
11	330	150	847	461
12	360	150	871	465
13	390	150	890	466
14	420	150	919	466
15	450	150	941	466
16	480	150	972	467
17	510	150	1001	467
18	540	150	1028	470
19	570	151	1059	451
20	600	248	983	375
21	630	397	825	309
22	660	506	694	241
23	690	566	622	222
24	720	612	566	187
25	750	618	576	174
26	780	619	590	180
27	810	619	608	177
28	840	619	622	179
29	870	619	646	176
30	900	619	665	175
31	930	619	680	175
32	960	619	701	175
33	990	619	726	174
34	1020	619	735	178
35	1050	619	753	176
36	1080	619	782	176
37	1110	625	794	168
38	1140	715	724	134
39	1170	841	621	107
40	1200	930	528	86
41	1230	993	466	75
42	1260	1021	441	75
43	1290	1029	440	73
44	1320	1029	452	70
45	1350	1029	465	69
46	1380	1029	482	69
47	1410	1029	498	70
48	1440	1029	522	69
