	time	necrotic	alive	apoptotic
0	0	0	1138	0
1	30	0	1183	0
2	60	6	1189	21
3	90	35	1077	136
4	120	62	969	253
5	150	91	869	353
6	180	112	806	426
7	210	115	803	457
8	240	118	824	462
9	270	141	815	471
10	300	199	744	503
11	330	235	700	536
12	360	273	664	562
13	390	298	645	581
14	420	305	649	596
15	450	308	656	602
16	480	320	658	605
17	510	373	611	619
18	540	416	582	631
19	570	442	559	634
20	600	466	549	544
21	630	475	559	426
22	660	477	576	322
23	690	482	588	244
24	720	524	577	213
25	750	564	557	207
26	780	595	534	207
27	810	617	528	186
28	840	623	539	147
29	870	626	549	124
30	900	629	561	103
31	930	661	547	91
32	960	698	522	92
33	990	735	496	91
34	1020	759	481	80
35	1050	769	481	69
36	1080	772	491	54
37	1110	774	504	48
38	1140	809	479	42
39	1170	842	459	47
40	1200	868	447	50
41	1230	894	438	53
42	1260	904	441	52
43	1290	907	456	52
44	1320	907	465	47
45	1350	922	467	45
46	1380	946	450	53
47	1410	966	445	53
48	1440	984	440	56
