	time	tnf
0	0	0.0
1	30	7278.254527976249
2	60	3188.5500268854903
3	90	1396.1935872621734
4	120	610.9088628604956
5	150	267.04331244184976
6	180	116.6063470408734
7	210	50.87203246045381
8	240	22.177680194073986
9	270	9.663688564596109
10	300	4.209590100513534
11	330	1.8333520845188946
12	360	0.7983234933109113
13	390	0.34758072548369545
14	420	0.15130971800681223
15	450	0.06585825832478899
16	480	0.028660869266118317
17	510	0.01247093629377259
18	540	0.005425448677589883
19	570	9855.199401263202
20	600	4317.8872446224905
21	630	1891.1678690876076
22	660	827.9759675972801
23	690	362.26623501391714
24	720	158.39313055443864
25	750	69.2065289790178
26	780	30.220092840959257
27	810	13.189939154567183
28	840	5.75502314376203
29	870	2.510472104387169
30	900	1.0949661211265993
31	930	0.47750719671517156
32	960	0.2082055127487718
33	990	0.09076886363589903
34	1020	0.039565511619149854
35	1050	0.01724377362089468
36	1080	0.007514191582953776
37	1110	9705.086769801468
38	1140	5843.668294707629
39	1170	2559.6640574498147
40	1200	1120.8562069765512
41	1230	490.6072261201451
42	1260	214.62287801551264
43	1290	93.83109276875365
44	1320	40.99895179427702
45	1350	17.90623755070012
46	1380	7.818166134046876
47	1410	3.412855011351145
48	1440	1.4895893474911228
