	time	tnf
0	0	0.0
1	30	5433.851838980857
2	60	2380.11905063959
3	90	1041.9922031740718
4	120	455.6977755035283
5	150	199.08064262264847
6	180	86.88560598483517
7	210	5642.3459368944
8	240	5284.960350477984
9	270	2315.2108095982726
10	300	1013.8178537562923
11	330	443.6741474422723
12	360	194.00755522984298
13	390	84.76234254079168
14	420	5952.507008708655
15	450	5147.683604392321
16	480	2255.092451164487
17	510	987.5291081347638
18	540	432.2331258915189
19	570	189.04953713914696
20	600	82.61985556318888
21	630	6175.76960394915
22	660	5008.019178323331
23	690	2193.825491822556
24	720	960.715379222473
25	750	420.51749771882294
26	780	183.94823681222698
27	810	80.40896478031873
28	840	6349.8787570477125
29	870	4872.122086793901
30	900	2134.1996286725207
31	930	934.5949355753814
32	960	409.07456224813143
33	990	178.944086200657
34	1020	78.22560025218257
35	1050	6492.570105417653
36	1080	4739.850098368979
37	1110	2076.190142234165
38	1140	909.150425255179
39	1170	397.94418747177883
40	1200	174.08534286367134
41	1230	76.10936656491519
42	1260	6612.990456094238
43	1290	4611.173136590097
44	1320	2019.7659168662
45	1350	884.4211217519696
46	1380	387.1428047794602
47	1410	169.38003072856984
48	1440	74.06452685620093
