	time	tnf
0	0	0.0
1	30	6494.050244289704
2	60	2844.8106089780294
3	90	1245.604588586124
4	120	544.9282015098087
5	150	238.1628800089838
6	180	103.97781056387826
7	210	45.35559626357565
8	240	19.771299381218498
9	270	8668.83950518609
10	300	4182.468255273376
11	330	1832.0818264533407
12	360	802.1889764728669
13	390	351.01420071080753
14	420	153.4754111485969
15	450	67.0511769885472
16	480	29.27428444151512
17	510	7104.200587016733
18	540	6150.6869166137
19	570	2694.6722882287117
20	600	1180.1863975073325
21	630	516.6618529868429
22	660	226.04467389597033
23	690	98.8268955979688
24	720	43.17867078525367
25	750	18.855349070337077
26	780	8748.374935400905
27	810	3960.652386907983
28	840	1734.916251779895
29	870	759.6888779859846
30	900	332.49241737745956
31	930	145.4327060179817
32	960	63.57323094292031
33	990	27.774442840204447
34	1020	7581.073129660909
35	1050	5821.361972613587
36	1080	2550.1436470761087
37	1110	1116.8646548371114
38	1140	488.9550337710871
39	1170	213.95575257459353
40	1200	93.56710833094763
41	1230	40.89605198524901
42	1260	17.866910232107386
43	1290	8555.865533657936
44	1320	3748.4283412732993
45	1350	1641.8040590470944
46	1380	718.9158708366748
47	1410	314.6693536626667
48	1440	137.66326437937295
