	time	tnf
0	0	0.0
1	30	6350.069487868965
2	60	2781.7000352796344
3	90	1217.975195021893
4	120	532.8562442264664
5	150	232.90483649381915
6	180	101.69082834994352
7	210	44.362686727708486
8	240	19.340957235287746
9	270	8476.672410693547
10	300	4089.7270292120784
11	330	1791.4331588848686
12	360	784.3801873185918
13	390	343.2109591462722
14	420	150.06208526334876
15	450	65.5599115628098
16	480	28.623206790769853
17	510	6946.715852474531
18	540	6014.306650166794
19	570	2634.8803654586327
20	600	1153.989068863017
21	630	505.20401801889113
22	660	221.03855948182908
23	690	96.64627609768583
24	720	42.23053033421682
25	750	18.443967158685894
26	780	8554.45311896531
27	810	3872.845244854829
28	840	1696.4341156127962
29	870	742.8276106313134
30	900	325.12866394078645
31	930	142.22635581520066
32	960	62.18077544861684
33	990	27.17228094692654
34	1020	7413.022063684589
35	1050	5692.31198576885
36	1080	2493.5854421191452
37	1110	1092.0862336909433
38	1140	478.1161488556316
39	1170	209.2230540761122
40	1200	91.50705672783438
41	1230	40.002495002726185
42	1260	17.48035283564037
43	1290	8366.204630652906
44	1320	3665.2941647906414
45	1350	1605.3823261472055
46	1380	702.9749860333809
47	1410	307.70680628095505
48	1440	134.62725342684365
