	time	tnf
0	0	0.0
1	30	5919.509970763638
2	60	2592.966181516507
3	90	1135.277029226546
4	120	496.6010808575507
5	150	217.0187797627559
6	180	94.74159225525081
7	210	41.32598734040924
8	240	7472.553161507597
9	270	4253.593054994908
10	300	1863.2446328155704
11	330	815.8498524558397
12	360	356.9959616225831
13	390	156.09545547557963
14	420	68.19777162635631
15	450	29.775219422007957
16	480	6987.0662614406565
17	510	3061.233262553193
18	540	1340.7956849827083
19	570	587.0176828489866
20	600	256.8442873637247
21	630	112.30000852229807
22	660	49.06643198258458
23	690	6980.0240689570455
24	720	5022.770728739995
25	750	2200.321524872176
26	780	963.5704894955951
27	810	421.78607217779313
28	840	184.51244092908013
29	870	80.658413042749
30	900	35.236978080875716
31	930	7730.751701085706
32	960	3610.446576077206
33	990	1581.4071430919116
34	1020	692.4287224133227
35	1050	303.0493414872569
36	1080	132.5535101894269
37	1110	57.94626793747026
38	1140	25.318932499524472
39	1170	5924.05241591922
40	1200	2595.091649982657
41	1230	1136.524798541815
42	1260	497.56479325569956
43	1290	217.7236622216084
44	1320	95.21416444242085
45	1350	41.61703342174615
46	1380	7471.54179944166
47	1410	4258.3245683156665
48	1440	1865.1305496331345
