	time	alive	apoptotic	necrotic
0	0	1138	0	0
1	30	1167	5	0
2	60	1168	22	14
3	90	1072	107	49
4	120	939	237	80
5	150	815	360	103
6	180	740	443	128
7	210	720	479	132
8	240	728	488	135
9	270	746	490	135
10	300	771	492	135
11	330	793	492	135
12	360	816	495	135
13	390	848	495	135
14	420	872	495	135
15	450	886	495	135
16	480	907	496	135
17	510	856	514	190
18	540	701	547	335
19	570	574	580	431
20	600	497	548	494
21	630	461	438	526
22	660	455	318	540
23	690	470	226	541
24	720	488	181	541
25	750	498	174	541
26	780	509	171	541
27	810	520	170	541
28	840	542	171	541
29	870	560	168	541
30	900	575	168	541
31	930	586	168	541
32	960	549	172	590
33	990	473	185	681
34	1020	416	187	741
35	1050	376	170	780
36	1080	350	130	807
37	1110	353	94	813
38	1140	358	79	813
39	1170	371	68	813
40	1200	384	68	813
41	1230	404	67	813
42	1260	418	64	813
43	1290	436	64	813
44	1320	449	63	813
45	1350	463	64	813
46	1380	476	66	813
47	1410	462	69	841
48	1440	422	72	895
