	time	apoptotic	alive	necrotic
0	0	0	1138	0
1	30	4	1165	0
2	60	27	1162	21
3	90	150	1018	73
4	120	334	843	96
5	150	434	755	106
6	180	459	757	106
7	210	463	770	106
8	240	466	803	106
9	270	466	830	106
10	300	466	850	106
11	330	468	873	106
12	360	468	907	106
13	390	469	931	106
14	420	472	947	106
15	450	475	935	145
16	480	506	770	308
17	510	565	619	419
18	540	592	589	440
19	570	594	585	443
20	600	488	603	443
21	630	315	626	443
22	660	190	651	443
23	690	152	671	443
24	720	148	697	443
25	750	150	708	443
26	780	151	725	443
27	810	154	735	443
28	840	156	736	458
29	870	167	646	557
30	900	194	512	685
31	930	211	476	725
32	960	211	490	727
33	990	191	505	727
34	1020	130	519	727
35	1050	96	533	727
36	1080	80	555	727
37	1110	82	565	727
38	1140	81	584	727
39	1170	81	601	727
40	1200	82	617	727
41	1230	82	638	728
42	1260	87	586	792
43	1290	96	471	915
44	1320	106	423	965
45	1350	105	425	978
46	1380	98	437	979
47	1410	77	454	979
48	1440	50	464	980
