	time	necrotic	alive	apoptotic
0	0	0	1138	0
1	30	0	1168	0
2	60	19	1162	15
3	90	54	1054	128
4	120	86	862	317
5	150	91	802	395
6	180	92	800	423
7	210	92	834	428
8	240	111	836	432
9	270	200	750	456
10	300	233	696	500
11	330	239	682	524
12	360	243	688	533
13	390	244	708	534
14	420	256	728	534
15	450	332	669	544
16	480	389	609	568
17	510	403	605	580
18	540	403	620	584
19	570	403	646	582
20	600	415	644	494
21	630	468	602	310
22	660	515	555	231
23	690	533	545	200
24	720	534	556	194
25	750	534	571	195
26	780	541	576	179
27	810	601	529	135
28	840	660	473	129
29	870	682	466	124
30	900	685	471	125
31	930	685	480	127
32	960	686	493	120
33	990	721	475	100
34	1020	777	422	95
35	1050	787	418	94
36	1080	788	433	91
37	1110	789	445	91
38	1140	789	462	85
39	1170	817	453	71
40	1200	873	413	64
41	1230	891	397	73
42	1260	894	404	71
43	1290	894	418	71
44	1320	894	428	67
45	1350	920	416	56
46	1380	981	371	51
47	1410	1000	361	49
48	1440	1004	369	49
