	time	necrotic	alive	apoptotic
0	0	0	1138	0
1	30	0	1166	1
2	60	13	1185	15
3	90	56	1053	141
4	120	86	893	308
5	150	110	786	416
6	180	127	725	486
7	210	141	684	535
8	240	164	647	572
9	270	175	637	600
10	300	192	620	615
11	330	208	612	627
12	360	218	608	643
13	390	232	605	653
14	420	246	603	658
15	450	255	622	665
16	480	273	626	666
17	510	290	626	668
18	540	307	624	675
19	570	317	642	670
20	600	325	646	576
21	630	335	653	411
22	660	342	660	289
23	690	352	666	219
24	720	362	678	163
25	750	378	686	129
26	780	395	699	100
27	810	406	703	84
28	840	417	710	75
29	870	425	733	57
30	900	442	725	51
31	930	453	740	48
32	960	466	745	41
33	990	485	750	42
34	1020	498	759	41
35	1050	518	756	37
36	1080	534	771	36
37	1110	550	783	35
38	1140	562	791	32
39	1170	578	790	34
40	1200	587	805	32
41	1230	597	816	36
42	1260	611	826	36
43	1290	624	829	35
44	1320	637	844	34
45	1350	659	850	38
46	1380	680	852	40
47	1410	705	851	41
48	1440	716	869	40
