	time	tnf
0	0	0.0
1	30	2023.8354186193728
2	60	885.8048229737033
3	90	387.2205752548699
4	120	169.08114252293555
5	150	2915.1205165123115
6	180	1867.2325184846102
7	210	817.5198684963866
8	240	357.6597263724564
9	270	156.34100569304002
10	300	3115.36793605184
11	330	1720.6870557797722
12	360	753.4262493502497
13	390	329.7035713379414
14	420	144.16957902748442
15	450	3239.928787218582
16	480	1585.2542795237723
17	510	694.1492846270799
18	540	303.7818465931625
19	570	132.8514914799268
20	600	3327.38952299556
21	630	1459.6397585061386
22	660	639.1240468149299
23	690	279.69284935992283
24	720	122.31949058490346
25	750	3068.1333986329064
26	780	1343.9785630974488
27	810	588.4438475276252
28	840	257.5050392489763
29	870	112.61352684605333
30	900	2825.1112409917146
31	930	1237.4514506436199
32	960	541.763172186487
33	990	237.0591542913471
34	1020	103.6642064338061
35	1050	2601.310435849413
36	1080	1139.3196393901037
37	1110	498.76390895080954
38	1140	218.22771584883972
39	1170	95.423182549567
40	1200	2395.224849565794
41	1230	1048.9865082859255
42	1260	459.19428932219756
43	1290	200.90120777469306
44	1320	87.84194813467751
45	1350	2205.4506104647257
46	1380	965.8219496612529
47	1410	422.7607389387019
48	1440	184.96077865025072
