	time	total_volume	cell_type	cycle_model	current_phase	elapsed_time_in_phase	nuclear_volume	cytoplasmic_volume	fluid_fraction	calcified_fraction	x_orientation	x_orientation	y_orientation	x_orientation	x_orientation	polarity	migration_speed	x_motility_vector	x_motility_vector	y_motility_vector	x_motility_vector	x_motility_vector	migration_bias	x_motility_bias_direction	x_motility_bias_direction	y_motility_bias_direction	x_motility_bias_direction	x_motility_bias_direction	persistence_time	motility_reserved	next_physiboss_run	TNFR_binding_rate	TNFR_endocytosis_rate	TNFR_recycling_rate	TNFR_activation_threshold	TNFR_receptors_per_cell	TFN_net_production_rate	tnf_node	fadd_node	nfkb_node	external_tnf	unbound_external_TNFR	bound_external_TNFR	bound_internal_TNFR
0	0	2494.0	0.0	5.0	14.0	12.869590997363787	540.0	1954.0	0.75	0.0	0.005891842147156866	-0.0045872602410457364	-0.01726531668507318	0.005891842147156866	-0.0045872602410457364	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9.91383695246583	0.15000000000000316	0.2900000000000026	0.7000000000000111	0.5	1.0	0.0	0.0	0.5377855887521968	0.0	0.0	1.0	0.0	0.0
1	30	2406.649048482693	0.0	5.0	14.0	40.673193130840936	521.2039045505443	1885.4451439321488	0.749310129251296	0.0	0.007879382278641099	-0.003620162217331039	-0.014731175602102433	0.007879382278641099	-0.003620162217331039	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	34.06132244293079	0.15000000000000324	0.2900000000000032	0.7000000000000123	0.5	1.0	0.0	0.9889549702633815	0.5310110450297366	0.037383177570093455	0.0	0.02936877949729787	0.7008988291304741	0.2697323913722271
2	60	2359.607660353839	0.0	5.0	14.0	68.00031523789112	511.41133513942003	1848.1963252144185	0.7477261288272893	0.0	0.00806593145686219	-0.002633454111746309	-0.007487594170887995	0.00806593145686219	-0.002633454111746309	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	63.77235628997157	0.15000000000000321	0.29000000000000287	0.7000000000000116	0.5	1.0	0.0	0.5891003460207612	0.5294117647058824	0.2897923875432526	0.0	0.335168769778903	0.43694197178499666	0.22788925843610022
3	90	2295.9160149794825	0.0	5.0	14.0	93.00584767089833	498.1010104619966	1797.8150045174846	0.7459149542457046	0.0	0.005747707939613356	0.003513908815875766	0.006638620800354037	0.005747707939613356	0.003513908815875766	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	93.83190749385464	0.15000000000000288	0.2900000000000006	0.7000000000000073	0.5	1.0	0.0	0.40625	0.470703125	0.40234375	0.0	0.3533996168539861	0.45516566248260826	0.1914347206634051
4	120	2215.6697040323306	0.0	5.0	14.0	114.74599719080767	481.3509574954884	1734.318746536842	0.7432695614240507	0.0	0.010841003957072128	0.004529244897204799	0.010138457105938801	0.010841003957072128	0.004529244897204799	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	123.80061179386428	0.15000000000000233	0.28999999999999765	0.6999999999999994	0.5	1.0	0.0	0.0	0.375736160188457	0.3745583038869258	0.0	0.5598838993214665	0.3091484523503331	0.13096764832820065
5	150	2135.512377227284	0.0	5.0	14.0	132.80437657826786	464.922305205284	1670.5900720219968	0.7402050120160608	0.0	0.01073235030913009	0.005899740399293997	0.010865977658586792	0.01073235030913009	0.005899740399293997	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	153.89347798208203	0.150000000000002	0.2899999999999982	0.6999999999999948	0.5	1.0	0.0	0.0	0.3027166882276843	0.15135834411384216	0.0	0.7465621848275193	0.17758920771580924	0.07584860745667196
6	180	2120.273818539634	0.0	5.0	14.0	155.66872992812034	462.4866980668694	1657.7871204727658	0.7386305578085522	0.0	0.00929618178878489	-0.004385408446241438	0.007657792698968233	0.00929618178878489	-0.004385408446241438	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	184.02222927927716	0.15000000000000194	0.28999999999999826	0.6999999999999944	0.5	1.0	0.0	0.0	0.27712418300653596	0.0457516339869281	0.0	0.8704585098550403	0.09063616131180365	0.03890532883315485
7	210	2072.154600014255	0.0	5.0	14.0	172.85060749049848	452.79765590178465	1619.356944112471	0.7370963369369302	0.0	0.017889958230323685	-0.008974983743267675	0.008393646082462736	0.017889958230323685	-0.008974983743267675	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	213.86235584567945	0.15000000000000205	0.2899999999999981	0.6999999999999957	0.5	1.0	0.0	0.0	0.2719186785260483	0.005082592121982211	0.0	0.940176873549142	0.04181600303222533	0.0180071234186326
8	240	2030.334390069664	0.0	5.0	14.0	187.6319569434627	444.47621255807115	1585.8581775115922	0.7354684215588411	0.0	0.010614792079665968	-0.0041509535642475955	0.007782458837798917	0.010614792079665968	-0.0041509535642475955	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	243.74404291267885	0.15000000000000216	0.28999999999999787	0.6999999999999974	0.5	1.0	0.0	0.8277982779827798	0.2693726937269373	0.014760147601476014	0.0	0.13984819858074082	0.6126759193467786	0.24747588207248003
9	270	2008.6537197054865	0.0	5.0	14.0	204.3328486324643	440.56418725520854	1568.0895324502824	0.7339599282224956	0.0	0.0072460591415036656	-0.006577555678028724	0.006699628740357731	0.0072460591415036656	-0.006577555678028724	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	273.69367268976936	0.15000000000000216	0.2899999999999979	0.6999999999999971	0.5	1.0	0.0	0.6918316831683168	0.2685643564356436	0.23514851485148514	0.0	0.2590565584831573	0.5119030791642766	0.2290403623525659
10	300	2014.184697938602	0.0	5.0	14.0	224.96193254889263	442.3663198534751	1571.8183780851232	0.7332645620357628	0.0	0.010175314576382407	-0.015998041467980464	0.008090208024691596	0.010175314576382407	-0.015998041467980464	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	303.6943381591056	0.1500000000000017	0.28999999999999865	0.6999999999999921	0.5	1.0	0.0	0.5391061452513967	0.23184357541899442	0.4581005586592179	0.0	0.3529866980141388	0.45564639226033066	0.1913669097255304
11	330	1993.1913264922546	0.0	5.0	14.0	238.40868613112883	438.44838982828344	1554.7429366639706	0.7327417793130085	0.0	0.01911474089703641	-0.02084484928608185	0.005166023774082622	0.01911474089703641	-0.02084484928608185	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	333.42633448502045	0.150000000000001	0.2899999999999998	0.6999999999999926	0.5	1.0	0.0	0.0	0.16721311475409836	0.4704918032786885	0.0	0.5460148221385343	0.3189339837484204	0.1350511941130465
12	360	1939.1247123516837	0.0	5.0	14.0	243.63083619542073	427.40894753044455	1511.7157648212376	0.731356825369539	0.0	0.006970491211219295	-0.029262912763610975	-0.007830149652334105	0.006970491211219295	-0.029262912763610975	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	364.0624119942037	0.1500000000000007	0.2900000000000003	0.6999999999999929	0.5	1.0	0.0	0.0	0.11169284467713787	0.2338568935427574	0.0	0.7334128190196036	0.18687943180701813	0.07970774917337954
13	390	1926.3516242725825	0.0	5.0	14.0	256.0559277318931	425.23793167740615	1501.1136925951753	0.7302100837187554	0.0	0.007396535357799893	-0.018465096908669498	-0.007930210649907806	0.007396535357799893	-0.018465096908669498	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	393.7542774238742	0.15000000000000077	0.2900000000000002	0.6999999999999929	0.5	1.0	0.0	0.0	0.1013745704467354	0.07216494845360824	0.0	0.8617042591586703	0.09679163950317105	0.04150410133815959
14	420	1917.97228263328	0.0	5.0	14.0	265.9619917332454	423.9134828810121	1494.0587997522687	0.7299647245653729	0.0	-0.0015557470199478048	-0.018364773041879136	-0.012632724521333506	-0.0015557470199478048	-0.018364773041879136	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	424.0353824011659	0.1500000000000009	0.29	0.6999999999999927	0.5	1.0	0.0	0.0	0.09833333333333333	0.02	0.0	0.9343885707979636	0.04587749817051668	0.01973393103152059
