	time	necrotic	alive	apoptotic
0	0	0	1138	0
1	30	0	1177	3
2	60	16	1166	23
3	90	61	1043	135
4	120	87	876	315
5	150	96	792	421
6	180	97	799	442
7	210	99	817	448
8	240	99	842	449
9	270	99	866	451
10	300	99	893	453
11	330	99	918	455
12	360	99	950	455
13	390	99	987	455
14	420	99	1035	458
15	450	99	1066	460
16	480	99	1087	461
17	510	99	1119	462
18	540	111	1148	464
19	570	269	1001	483
20	600	480	749	455
21	630	528	652	353
22	660	539	644	239
23	690	539	661	215
24	720	539	690	208
25	750	539	704	210
26	780	539	725	209
27	810	539	746	208
28	840	539	765	210
29	870	539	795	211
30	900	539	826	215
31	930	539	859	213
32	960	539	886	213
33	990	539	931	212
34	1020	539	967	211
35	1050	586	961	210
36	1080	785	774	213
37	1110	929	614	184
38	1140	960	580	130
39	1170	967	581	105
40	1200	967	597	103
41	1230	967	617	102
42	1260	967	645	102
43	1290	967	667	101
44	1320	967	683	100
45	1350	967	714	98
46	1380	967	733	96
47	1410	967	756	96
48	1440	967	775	95
