	time	apoptotic	alive	necrotic
0	0	0	1138	0
1	30	1	1161	0
2	60	1	1184	0
3	90	2	1223	0
4	120	4	1264	0
5	150	5	1305	0
6	180	7	1348	0
7	210	14	1377	0
8	240	15	1413	0
9	270	18	1462	0
10	300	19	1504	0
11	330	21	1536	0
12	360	26	1580	0
13	390	26	1641	0
14	420	28	1682	0
15	450	29	1734	0
16	480	30	1790	0
17	510	34	1844	0
18	540	39	1886	0
19	570	38	1951	0
20	600	38	2007	0
21	630	36	2059	0
22	660	37	2121	0
23	690	36	2176	0
24	720	38	2244	0
25	750	37	2302	0
26	780	37	2340	0
27	810	37	2402	0
28	840	37	2468	0
29	870	36	2526	0
30	900	42	2587	0
31	930	42	2672	0
32	960	42	2742	0
33	990	43	2821	0
34	1020	45	2902	0
35	1050	48	2975	0
36	1080	57	3038	0
37	1110	62	3118	0
38	1140	65	3198	0
39	1170	64	3271	0
40	1200	71	3354	0
41	1230	68	3422	0
42	1260	68	3493	0
43	1290	71	3570	0
44	1320	76	3650	0
45	1350	80	3747	0
46	1380	83	3819	0
47	1410	86	3902	0
48	1440	91	3982	0
