	time	alive	apoptotic	necrotic
0	0	1138	0	0
1	30	1168	0	0
2	60	1201	4	5
3	90	1166	49	21
4	120	1147	99	27
5	150	1169	109	29
6	180	1201	114	29
7	210	1231	115	29
8	240	1257	119	29
9	270	1303	119	29
10	300	1354	122	29
11	330	1394	123	29
12	360	1435	126	29
13	390	1477	126	29
14	420	1521	126	29
15	450	1551	136	42
16	480	1537	160	71
17	510	1544	181	76
18	540	1579	190	77
19	570	1606	191	77
20	600	1653	153	77
21	630	1719	107	77
22	660	1750	89	77
23	690	1816	86	77
24	720	1866	82	77
25	750	1921	80	77
26	780	1963	87	77
27	810	2016	92	77
28	840	2036	98	97
29	870	2074	105	114
30	900	2116	120	114
31	930	2150	129	114
32	960	2206	128	114
33	990	2267	109	114
34	1020	2318	92	114
35	1050	2376	86	114
36	1080	2429	85	114
37	1110	2481	86	114
38	1140	2538	92	114
39	1170	2606	91	114
40	1200	2673	94	118
41	1230	2698	107	139
42	1260	2750	115	153
43	1290	2798	117	153
44	1320	2863	113	153
45	1350	2944	114	153
46	1380	3016	109	153
47	1410	3076	103	153
48	1440	3128	98	153
