	time	alive	apoptotic	necrotic
0	0	1138	0	0
1	30	1173	0	0
2	60	1200	0	0
3	90	1237	4	0
4	120	1276	6	0
5	150	1307	8	0
6	180	1344	8	0
7	210	1381	8	0
8	240	1416	10	0
9	270	1464	15	0
10	300	1511	15	0
11	330	1557	21	0
12	360	1592	21	0
13	390	1633	22	0
14	420	1678	23	0
15	450	1716	27	0
16	480	1771	31	0
17	510	1813	33	0
18	540	1859	35	0
19	570	1900	39	0
20	600	1943	39	0
21	630	1982	41	0
22	660	2033	43	0
23	690	2095	43	0
24	720	2138	45	0
25	750	2213	51	0
26	780	2265	48	0
27	810	2321	50	0
28	840	2378	48	0
29	870	2444	53	0
30	900	2513	54	0
31	930	2581	54	0
32	960	2641	55	0
33	990	2696	59	0
34	1020	2796	56	0
35	1050	2846	58	0
36	1080	2921	58	0
37	1110	3011	56	0
38	1140	3093	56	0
39	1170	3148	61	0
40	1200	3216	61	0
41	1230	3283	61	0
42	1260	3352	63	0
43	1290	3415	62	0
44	1320	3495	67	0
45	1350	3590	73	0
46	1380	3668	74	0
47	1410	3745	88	0
48	1440	3829	91	0
