	time	alive	necrotic	apoptotic
0	0	1138	0	0
1	30	1181	0	3
2	60	1174	16	32
3	90	1081	43	131
4	120	951	81	257
5	150	840	106	366
6	180	776	127	423
7	210	781	129	448
8	240	798	129	456
9	270	773	161	465
10	300	728	209	494
11	330	677	247	536
12	360	628	283	571
13	390	609	298	588
14	420	621	303	588
15	450	633	303	591
16	480	623	331	592
17	510	566	388	606
18	540	526	424	620
19	570	510	447	616
20	600	510	458	531
21	630	525	459	404
22	660	549	460	297
23	690	535	485	229
24	720	491	538	202
25	750	462	577	202
26	780	436	609	201
27	810	449	615	175
28	840	462	616	134
29	870	474	617	97
30	900	469	643	78
31	930	426	694	78
32	960	398	724	81
33	990	393	739	84
34	1020	400	749	70
35	1050	402	750	61
36	1080	413	751	48
37	1110	405	772	42
38	1140	375	809	46
39	1170	340	843	52
40	1200	333	857	52
41	1230	338	866	48
42	1260	350	866	41
43	1290	362	867	40
44	1320	351	893	43
45	1350	326	922	49
46	1380	318	942	54
47	1410	309	956	53
48	1440	318	961	54
