	time	necrotic	alive	apoptotic
0	0	0	1138	0
1	30	0	1172	5
2	60	15	1183	12
3	90	63	1072	114
4	120	92	926	263
5	150	97	895	313
6	180	97	906	327
7	210	97	947	333
8	240	101	976	333
9	270	170	918	357
10	300	221	848	404
11	330	233	833	436
12	360	236	844	444
13	390	236	873	447
14	420	236	897	449
15	450	274	897	456
16	480	346	830	485
17	510	368	821	505
18	540	373	828	514
19	570	374	857	516
20	600	374	889	438
21	630	389	890	296
22	660	465	832	230
23	690	505	780	245
24	720	516	786	246
25	750	516	804	248
26	780	516	835	232
27	810	517	868	192
28	840	598	807	163
29	870	679	729	170
30	900	699	714	183
31	930	705	731	187
32	960	705	758	183
33	990	705	781	159
34	1020	721	792	135
35	1050	803	717	137
36	1080	856	675	148
37	1110	862	682	153
38	1140	862	693	150
39	1170	862	713	147
40	1200	868	730	115
41	1230	924	691	113
42	1260	973	642	131
43	1290	988	643	142
44	1320	989	663	143
45	1350	989	691	138
46	1380	989	720	117
47	1410	1022	706	101
48	1440	1094	647	104
