	time	apoptotic	alive	necrotic
0	0	0	1138	0
1	30	2	1185	0
2	60	32	1176	13
3	90	145	1074	43
4	120	275	940	85
5	150	377	845	99
6	180	410	833	104
7	210	431	792	143
8	240	486	688	223
9	270	524	639	253
10	300	546	619	263
11	330	555	624	265
12	360	557	616	291
13	390	574	576	339
14	420	592	549	359
15	450	597	555	366
16	480	599	561	371
17	510	602	548	400
18	540	610	511	439
19	570	595	506	456
20	600	504	504	464
21	630	371	518	467
22	660	262	515	488
23	690	227	491	524
24	720	221	487	540
25	750	169	493	547
26	780	126	500	551
27	810	107	486	576
28	840	97	463	612
29	870	103	458	622
30	900	93	464	628
31	930	72	478	631
32	960	64	463	656
33	990	69	436	687
34	1020	73	418	705
35	1050	65	425	708
36	1080	58	436	713
37	1110	57	409	748
38	1140	57	404	771
39	1170	53	402	783
40	1200	54	413	786
41	1230	41	421	793
42	1260	45	399	826
43	1290	51	384	854
44	1320	53	382	864
45	1350	48	391	866
46	1380	42	401	871
47	1410	39	378	903
48	1440	43	374	921
