	time	necrotic	alive	apoptotic
0	0	0	1138	0
1	30	0	1163	3
2	60	18	1170	22
3	90	57	1062	130
4	120	104	929	266
5	150	141	815	367
6	180	150	787	420
7	210	150	802	434
8	240	150	824	438
9	270	150	855	438
10	300	151	884	441
11	330	182	874	447
12	360	287	768	470
13	390	362	656	522
14	420	401	596	557
15	450	411	581	578
16	480	415	596	582
17	510	415	610	587
18	540	415	630	588
19	570	415	656	582
20	600	433	658	485
21	630	504	594	363
22	660	593	504	285
23	690	635	467	229
24	720	646	458	227
25	750	647	471	225
26	780	647	485	225
27	810	647	501	224
28	840	647	515	220
29	870	649	537	196
30	900	689	510	153
31	930	752	459	126
32	960	785	434	104
33	990	804	422	102
34	1020	814	420	101
35	1050	815	434	100
36	1080	815	468	97
37	1110	815	481	96
38	1140	815	512	86
39	1170	831	513	65
40	1200	908	447	53
41	1230	944	413	42
42	1260	969	397	42
43	1290	972	403	43
44	1320	972	419	45
45	1350	972	438	45
46	1380	972	453	45
47	1410	972	467	45
48	1440	985	464	37
