	time	tnf
0	0	0.0
1	30	1437.0563017610752
2	60	628.6643704507945
3	90	274.6562912528469
4	120	119.86248906882557
5	150	52.276885510254736
6	180	22.787600185258476
7	210	9.928650558722248
8	240	4.324695943811984
9	270	1.8833472602671968
10	300	0.8200343701960978
11	330	0.3570020784367775
12	360	0.15539819808686672
13	390	0.06763263703532311
14	420	1743.6563856802427
15	450	763.2337940299712
16	480	333.7951332335934
17	510	145.89044155572475
18	540	63.72588869814438
19	570	27.819521557023204
20	600	12.138997181476245
21	630	5.29509780128056
22	660	2.309206202923559
23	690	1.0068564706992706
24	720	0.4389322458118968
25	750	0.19131987170951448
26	780	0.08337983841690162
27	810	2114.1626853199014
28	840	925.6984679340821
29	870	405.01132792075305
30	900	177.10140868768602
31	930	77.40618687185243
32	960	33.81298247978338
33	990	14.763678353446924
34	1020	6.44422929773729
35	1050	2.812220217266984
36	1080	1.227017800428327
37	1110	0.5352931998600241
38	1140	0.23349014254448075
39	1170	0.10183148133615857
40	1200	2140.580628539423
41	1230	1122.5298750438046
42	1260	491.2281079494201
43	1290	214.8441142604467
44	1320	93.92339758333499
45	1350	41.04140195627287
46	1380	17.926201961317147
47	1410	7.827446520493476
48	1440	3.4171341713682475
