	time	tnf
0	0	0.0
1	30	665.2328866313721
2	60	290.61003595447454
3	90	126.69762738892754
4	120	55.14698421358279
5	150	23.976755479499914
6	180	10.417260361536142
7	210	4.524227402092999
8	240	1.964408968664572
9	270	0.8527844753143731
10	300	0.3701460105124118
11	330	0.16063184325198543
12	360	0.06969652878205215
13	390	1112.998032688529
14	420	548.5743898782049
15	450	239.37018227127186
16	480	104.21450185316377
17	510	45.289361629236026
18	540	19.657242122677452
19	570	8.525279661604014
20	600	3.6955022885512943
21	630	1.6013113222202393
22	660	0.6936563066642555
23	690	0.3003894783304228
24	720	0.13004561194655406
25	750	0.056283510726977494
26	780	1034.3591397594798
27	810	451.75229362859784
28	840	196.71832013533154
29	870	85.41476958821177
30	900	37.004711646308856
31	930	16.009559024320087
32	960	6.920417638207532
33	990	2.989800083005122
34	1020	1.291119779229707
35	1050	0.5573453572673286
36	1080	0.2405064249238957
37	1110	0.10374737194557361
38	1140	0.044738515075827406
39	1170	852.5364150856866
40	1200	371.5882731666557
41	1230	161.32640431106634
42	1260	69.7902686652201
43	1290	30.115216733014783
44	1320	12.975484080396724
45	1350	5.585658333066933
46	1380	2.40302346877054
47	1410	1.0333276560913953
48	1440	0.44415461762820163
