	time	apoptotic	alive	necrotic
0	0	0	1138	0
1	30	2	1166	0
2	60	22	1168	11
3	90	143	1035	55
4	120	291	889	77
5	150	388	811	102
6	180	428	794	106
7	210	443	775	133
8	240	487	699	190
9	270	536	637	217
10	300	571	599	243
11	330	578	609	248
12	360	582	611	270
13	390	600	572	312
14	420	616	559	335
15	450	623	564	347
16	480	625	575	354
17	510	627	575	368
18	540	630	541	419
19	570	631	526	440
20	600	534	535	446
21	630	380	550	451
22	660	275	557	470
23	690	231	518	518
24	720	224	500	540
25	750	185	506	550
26	780	136	515	552
27	810	101	516	570
28	840	96	487	602
29	870	96	475	628
30	900	83	477	641
31	930	70	486	644
32	960	63	482	664
33	990	62	462	691
34	1020	63	457	715
35	1050	62	476	718
36	1080	55	489	724
37	1110	48	486	743
38	1140	48	459	784
39	1170	49	445	808
40	1200	48	461	813
41	1230	42	491	816
42	1260	40	481	841
43	1290	42	460	869
44	1320	45	455	884
45	1350	41	461	895
46	1380	36	461	900
47	1410	33	455	918
48	1440	36	434	945
