	time	tnf
0	0	0.0
1	30	5643.694399456793
2	60	2472.077777887688
3	90	7128.613926400634
4	120	3123.02595816908
5	150	7179.11261452516
6	180	3892.9567469100207
7	210	6815.365026792783
8	240	4848.781277306583
9	270	2124.2851501322043
10	300	6045.813708072927
11	330	2648.9219469303
12	360	7309.181056144515
13	390	3302.8668648444223
14	420	7116.73418812576
15	450	4115.919586442723
16	480	6638.818503160277
17	510	5128.993833725888
18	540	2247.048677608316
19	570	6391.335147991196
20	600	2800.253886243168
21	630	7273.632520265458
22	660	3489.6032823230294
23	690	7039.230595018389
24	720	4348.608638664085
25	750	6368.7933504078765
26	780	5418.9702077547745
27	810	2374.1414957703055
28	840	6752.6897332864255
29	870	2958.611602688718
30	900	7230.885388679401
31	930	3686.9213171591377
32	960	6941.325014400441
33	990	4594.479388308807
34	1020	2012.7049545932541
35	1050	5725.350574786025
36	1080	2508.2692900004035
37	1110	7134.489228398695
38	1140	3125.7870038235105
39	1170	7179.365982573864
40	1200	3895.305961171722
41	1230	6813.846025591744
42	1260	4854.18388045491
43	1290	2126.4654108789055
44	1320	6049.036144616855
45	1350	2650.068021098413
46	1380	7309.100619422301
47	1410	3302.527024833675
48	1440	7116.565971066949
