	time	apoptotic	alive	necrotic
0	0	0	1138	0
1	30	1	1184	0
2	60	1	1236	0
3	90	1	1273	0
4	120	4	1306	0
5	150	9	1339	0
6	180	10	1364	0
7	210	10	1406	0
8	240	16	1438	0
9	270	17	1468	0
10	300	20	1507	0
11	330	21	1557	0
12	360	23	1601	0
13	390	27	1649	0
14	420	32	1686	0
15	450	34	1736	0
16	480	35	1788	0
17	510	37	1835	0
18	540	39	1893	0
19	570	39	1942	0
20	600	39	1996	0
21	630	40	2052	0
22	660	39	2099	0
23	690	38	2155	0
24	720	39	2211	0
25	750	42	2269	0
26	780	44	2331	0
27	810	45	2377	0
28	840	48	2437	0
29	870	50	2497	0
30	900	50	2560	0
31	930	45	2609	0
32	960	50	2669	0
33	990	52	2720	0
34	1020	54	2797	0
35	1050	58	2854	0
36	1080	64	2925	0
37	1110	69	2992	0
38	1140	70	3068	0
39	1170	72	3142	0
40	1200	77	3218	0
41	1230	81	3313	0
42	1260	78	3390	0
43	1290	82	3461	0
44	1320	82	3537	0
45	1350	87	3613	0
46	1380	92	3698	0
47	1410	99	3769	0
48	1440	104	3862	0
