	time	necrotic	apoptotic	alive
0	0	0	0	1138
1	30	0	0	1172
2	60	11	26	1158
3	90	50	157	1027
4	120	81	339	839
5	150	91	421	766
6	180	91	445	781
7	210	91	449	814
8	240	91	449	839
9	270	91	449	861
10	300	91	449	885
11	330	91	449	908
12	360	91	449	953
13	390	91	451	979
14	420	91	451	1004
15	450	92	453	1024
16	480	166	462	972
17	510	340	512	778
18	540	426	573	652
19	570	440	580	634
20	600	443	479	651
21	630	443	298	679
22	660	443	193	702
23	690	443	167	719
24	720	443	161	739
25	750	443	162	757
26	780	443	163	789
27	810	443	164	803
28	840	443	165	827
29	870	445	169	847
30	900	525	170	800
31	930	687	199	631
32	960	752	241	543
33	990	764	248	537
34	1020	764	212	547
35	1050	764	144	565
36	1080	764	113	586
37	1110	764	106	611
38	1140	764	103	629
39	1170	764	103	646
40	1200	764	102	669
41	1230	764	103	684
42	1260	764	101	701
43	1290	764	103	719
44	1320	849	106	650
45	1350	998	120	505
46	1380	1047	137	450
47	1410	1056	149	443
48	1440	1056	129	458
