	time	total_volume	cell_type	cycle_model	current_phase	elapsed_time_in_phase	nuclear_volume	cytoplasmic_volume	fluid_fraction	calcified_fraction	x_orientation	x_orientation	y_orientation	x_orientation	x_orientation	polarity	migration_speed	x_motility_vector	x_motility_vector	y_motility_vector	x_motility_vector	x_motility_vector	migration_bias	x_motility_bias_direction	x_motility_bias_direction	y_motility_bias_direction	x_motility_bias_direction	x_motility_bias_direction	persistence_time	motility_reserved	next_physiboss_run	TNFR_binding_rate	TNFR_endocytosis_rate	TNFR_recycling_rate	TNFR_activation_threshold	TNFR_receptors_per_cell	TFN_net_production_rate	tnf_node	fadd_node	nfkb_node	external_tnf	unbound_external_TNFR	bound_external_TNFR	bound_internal_TNFR
0	0	2494.0	0.0	5.0	14.0	12.869590997363787	540.0	1954.0	0.75	0.0	0.021143591989655285	0.022363190461843815	0.021953445527570562	0.021143591989655285	0.022363190461843815	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.05303324799271	0.15000000000000316	0.2900000000000026	0.7000000000000111	0.5	1.0	0.0	0.0	0.5	0.0	0.0	1.0	0.0	0.0
1	30	2428.764649324458	0.0	5.0	14.0	41.09749884549337	525.9548851492756	1902.8097641751858	0.7495075068145384	0.0	0.028230868586482005	0.018689215556986213	0.021847480300276976	0.028230868586482005	0.018689215556986213	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	33.950085659303056	0.15000000000000321	0.290000000000003	0.700000000000012	0.5	1.0	0.0	0.9965665236051502	0.49871244635193135	0.03261802575107296	0.0	0.02618202618683585	0.7032686491364007	0.27054932467676335
2	60	2360.7203851577233	0.0	5.0	14.0	67.33492595754083	511.5389384543656	1849.1814467033582	0.7481571112350244	0.0	0.022439497811413637	0.015528525789534637	0.024341591121556903	0.022439497811413637	0.015528525789534637	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	63.87599275293178	0.1500000000000032	0.2900000000000028	0.7000000000000116	0.5	1.0	0.0	0.5658578856152513	0.4878682842287695	0.3145580589254766	0.0	0.3360085781041844	0.4360629956941437	0.22792842620167117
3	90	2319.600333512847	0.0	5.0	14.0	93.53189371078423	503.1068740884195	1816.4934594244232	0.7463788993736583	0.0	0.012307187260507104	0.003915099658565048	0.013915451730460557	0.012307187260507104	0.003915099658565048	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	93.78795431543422	0.15000000000000288	0.29000000000000054	0.7000000000000072	0.5	1.0	0.0	0.403921568627451	0.43137254901960786	0.41274509803921566	0.0	0.35039432287795397	0.4572866287128368	0.1923190484092087
4	120	2250.7573845030897	0.0	5.0	14.0	115.62766859588513	488.8855744447964	1761.8718100582917	0.7441340366755771	0.0	0.0017211532894415374	-0.011697735512505825	-0.0018369014194019337	0.0017211532894415374	-0.011697735512505825	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	123.84417492943729	0.1500000000000024	0.2899999999999975	0.7000000000000008	0.5	1.0	0.0	0.0	0.3515981735159817	0.3789954337899543	0.0	0.5547638596568158	0.312713118854749	0.13252302148843484
5	150	2202.314096590639	0.0	5.0	14.0	138.2176841383662	479.1334708362557	1723.180625754386	0.7420915012799967	0.0	-0.011442479947256544	-0.005573871894593134	-0.0038302447099579947	-0.011442479947256544	-0.005573871894593134	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	153.89870192810062	0.1500000000000021	0.28999999999999804	0.6999999999999963	0.5	1.0	0.0	0.0	0.2729559748427673	0.16855345911949685	0.0	0.7412229975907031	0.1813646233081386	0.07741237910115861
6	180	2139.731813597753	0.0	5.0	14.0	156.61295684144756	466.30569570063324	1673.4261178971185	0.7401019396168101	0.0	-0.0016967442797197016	-0.0003828666151484565	-0.005447775260757842	-0.0016967442797197016	-0.0003828666151484565	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	184.03991373809674	0.15000000000000202	0.2899999999999981	0.6999999999999955	0.5	1.0	0.0	0.0	0.2391304347826087	0.04219948849104859	0.0	0.8697977639905485	0.09108524072262585	0.03911699528682741
7	210	2103.9842982247173	0.0	5.0	14.0	176.02354780704607	459.33674378150005	1644.6475544432187	0.7380894750742071	0.0	-0.0021040932729899584	0.0037015140421903297	-0.003805541748215609	-0.0021040932729899584	0.0037015140421903297	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	214.12811534863357	0.1500000000000021	0.289999999999998	0.6999999999999965	0.5	1.0	0.0	0.0	0.23809523809523808	0.008771929824561403	0.0	0.9395623108443998	0.042247526082954054	0.018190163072646554
8	240	2085.3654791366093	0.0	5.0	14.0	195.52759137091323	456.03287637479764	1629.332602761812	0.7367430352280796	0.0	-0.0022779480524336908	0.0074546654894492035	-0.003715443288022971	-0.0022779480524336908	0.0074546654894492035	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	243.9811301308583	0.1500000000000022	0.28999999999999787	0.6999999999999976	0.5	1.0	0.0	0.8506731946144431	0.23378212974296206	0.009791921664626682	0.0	0.13471316476723655	0.6163780060153239	0.24890882921744012
9	270	2083.9425280701716	0.0	5.0	14.0	216.95471376093735	456.18933734434137	1627.7531907258312	0.7362420761893705	0.0	-0.0009284888804669064	0.008587289393379598	0.0017789803656549947	-0.0009284888804669064	0.008587289393379598	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	273.59663642593085	0.15000000000000213	0.2899999999999979	0.6999999999999967	0.5	1.0	0.0	0.676214196762142	0.23661270236612703	0.25653798256537985	0.0	0.2540716214296558	0.5147299775720354	0.23119840099830913
