	time	apoptotic	necrotic	alive
0	0	0	0	1138
1	30	3	0	1175
2	60	17	9	1191
3	90	135	67	1045
4	120	294	99	891
5	150	394	111	806
6	180	434	114	791
7	210	441	126	788
8	240	458	175	744
9	270	502	231	666
10	300	545	255	620
11	330	564	258	622
12	360	576	262	636
13	390	581	282	634
14	420	597	333	588
15	450	609	366	558
16	480	615	376	552
17	510	615	378	563
18	540	612	387	578
19	570	611	434	545
20	600	532	483	504
21	630	374	498	492
22	660	262	503	500
23	690	212	504	517
24	720	205	522	519
25	750	200	571	480
26	780	162	598	469
27	810	120	604	478
28	840	98	604	483
29	870	92	609	483
30	900	92	647	464
31	930	82	691	438
32	960	70	706	434
33	990	62	708	445
34	1020	64	711	449
35	1050	68	727	449
36	1080	63	766	427
37	1110	56	787	412
38	1140	53	794	428
39	1170	48	794	442
40	1200	48	801	450
41	1230	51	846	414
42	1260	49	876	391
43	1290	48	890	380
44	1320	47	891	392
45	1350	45	891	408
46	1380	41	904	410
47	1410	40	935	394
48	1440	45	956	383
