	time	tnf
0	0	0.0
1	30	6343.16056990066
2	60	2778.628792913805
3	90	1216.629227316087
4	120	532.1898452738693
5	150	232.5447694465278
6	180	101.49408038989442
7	210	44.25789341491031
8	240	6554.444030318568
9	270	5679.709945962533
10	300	2488.1601403374075
11	330	1089.6314265955014
12	360	476.8793919327654
13	390	208.54778999867173
14	420	91.12410894923278
15	450	39.78617451672508
16	480	7024.500660172097
17	510	5093.889530813975
18	540	2231.4923405641375
19	570	977.2573834012728
20	600	427.74144610159897
21	630	187.09391469148383
22	660	81.7758387373394
23	690	35.719816706203794
24	720	7304.440591266625
25	750	4563.0930289063035
26	780	1998.857595740414
27	810	875.3560707276051
28	840	383.1687046092732
29	870	167.62964767472536
30	900	73.29035407151257
31	930	32.02639039641996
32	960	7488.798424957974
33	990	4087.5374483976207
34	1020	1790.4361919195653
35	1050	784.039485237895
36	1080	343.1858532040072
37	1110	150.14018749899958
38	1140	65.64811380018186
39	1170	28.690333675382348
40	1200	7615.971966721472
41	1230	3661.477928312336
42	1260	1603.711555316497
43	1290	702.2288835472067
44	1320	307.36354903113767
45	1350	134.46579248050872
46	1380	58.795675528881084
47	1410	25.69716148414298
48	1440	7486.623361767545
