	time	alive	necrotic	apoptotic
0	0	1138	0	0
1	30	1177	0	2
2	60	1185	9	13
3	90	1067	53	126
4	120	920	80	279
5	150	869	85	356
6	180	878	86	369
7	210	902	86	370
8	240	922	92	373
9	270	862	160	399
10	300	767	224	457
11	330	754	231	490
12	360	765	231	502
13	390	780	232	504
14	420	808	234	507
15	450	794	263	513
16	480	728	329	537
17	510	685	360	570
18	540	682	366	577
19	570	702	366	573
20	600	723	366	481
21	630	725	380	325
22	660	685	433	251
23	690	637	478	258
24	720	637	497	265
25	750	650	497	271
26	780	669	497	252
27	810	695	499	198
28	840	659	547	163
29	870	602	613	164
30	900	573	645	174
31	930	586	648	177
32	960	603	648	174
33	990	624	649	161
34	1020	633	658	125
35	1050	599	710	117
36	1080	560	761	123
37	1110	564	770	127
38	1140	580	771	128
39	1170	606	771	113
40	1200	620	772	94
41	1230	591	814	85
42	1260	549	865	87
43	1290	538	885	92
44	1320	558	887	93
45	1350	574	887	91
46	1380	586	887	78
47	1410	591	901	64
48	1440	532	969	68
