	time	alive	apoptotic	necrotic
0	0	1138	0	0
1	30	1168	6	0
2	60	1202	6	0
3	90	1236	8	0
4	120	1277	12	0
5	150	1310	12	0
6	180	1349	12	0
7	210	1398	13	0
8	240	1435	16	0
9	270	1476	17	0
10	300	1512	21	0
11	330	1556	22	0
12	360	1590	23	0
13	390	1639	23	0
14	420	1679	25	0
15	450	1725	28	0
16	480	1772	31	0
17	510	1819	31	0
18	540	1870	29	0
19	570	1922	27	0
20	600	1981	30	0
21	630	2020	32	0
22	660	2082	33	0
23	690	2135	35	0
24	720	2194	34	0
25	750	2252	39	0
26	780	2315	40	0
27	810	2364	42	0
28	840	2422	44	0
29	870	2480	44	0
30	900	2531	52	0
31	930	2575	64	0
32	960	2622	70	0
33	990	2701	74	0
34	1020	2778	79	0
35	1050	2839	84	0
36	1080	2902	90	0
37	1110	2976	95	0
38	1140	3039	88	0
39	1170	3126	89	0
40	1200	3198	87	0
41	1230	3270	92	0
42	1260	3330	90	0
43	1290	3415	95	0
44	1320	3491	93	0
45	1350	3603	96	0
46	1380	3696	101	0
47	1410	3787	96	0
48	1440	3876	86	0
