	time	alive	apoptotic	necrotic
0	0	1138	0	0
1	30	1178	1	0
2	60	1185	18	15
3	90	1047	146	64
4	120	858	325	102
5	150	805	406	107
6	180	803	426	107
7	210	824	434	107
8	240	857	436	107
9	270	893	436	107
10	300	916	437	107
11	330	949	438	107
12	360	992	441	107
13	390	1017	442	107
14	420	1045	443	107
15	450	1079	444	107
16	480	1043	453	172
17	510	862	512	338
18	540	729	578	423
19	570	698	603	433
20	600	710	509	435
21	630	723	327	435
22	660	762	226	435
23	690	784	201	435
24	720	810	193	435
25	750	839	192	435
26	780	871	193	435
27	810	885	192	435
28	840	912	191	435
29	870	938	191	435
30	900	870	199	514
31	930	696	244	660
32	960	596	285	731
33	990	591	299	735
34	1020	598	253	737
35	1050	613	181	738
36	1080	636	145	738
37	1110	659	135	738
38	1140	695	131	738
39	1170	714	131	738
40	1200	742	132	738
41	1230	771	132	738
42	1260	799	130	738
43	1290	817	129	740
44	1320	763	133	815
45	1350	615	151	974
46	1380	545	174	1033
47	1410	538	179	1045
48	1440	558	144	1045
