	time	alive	apoptotic	necrotic
0	0	1138	0	0
1	30	1162	5	0
2	60	1154	37	9
3	90	1058	144	33
4	120	929	278	73
5	150	838	380	94
6	180	763	456	125
7	210	735	503	134
8	240	740	510	136
9	270	757	515	136
10	300	773	518	136
11	330	788	519	139
12	360	778	523	171
13	390	704	554	245
14	420	629	592	305
15	450	579	619	341
16	480	538	650	364
17	510	538	661	374
18	540	560	661	376
19	570	585	643	376
20	600	600	546	376
21	630	620	409	376
22	660	603	306	407
23	690	538	242	484
24	720	495	198	538
25	750	449	193	587
26	780	442	195	604
27	810	437	194	614
28	840	444	195	614
29	870	457	192	615
30	900	474	171	615
31	930	496	132	615
32	960	497	103	630
33	990	472	77	678
34	1020	443	70	717
35	1050	416	75	752
36	1080	406	81	769
37	1110	409	84	775
38	1140	419	85	776
39	1170	430	85	776
40	1200	436	74	776
41	1230	456	61	777
42	1260	453	49	795
43	1290	414	47	842
44	1320	387	53	876
45	1350	369	55	902
46	1380	354	56	927
47	1410	358	55	933
48	1440	363	55	934
