	time	apoptotic	necrotic	alive
0	0	0	0	1138
1	30	0	0	1183
2	60	1	0	1213
3	90	2	0	1241
4	120	2	0	1270
5	150	4	0	1305
6	180	4	0	1340
7	210	6	0	1385
8	240	8	0	1414
9	270	12	0	1444
10	300	12	0	1480
11	330	13	0	1524
12	360	17	0	1570
13	390	20	0	1607
14	420	26	0	1657
15	450	27	0	1716
16	480	29	0	1774
17	510	32	0	1824
18	540	35	0	1875
19	570	35	0	1926
20	600	36	0	1976
21	630	40	0	2032
22	660	39	0	2064
23	690	40	0	2118
24	720	46	0	2157
25	750	44	0	2224
26	780	46	0	2277
27	810	54	0	2318
28	840	56	0	2367
29	870	58	0	2438
30	900	61	0	2500
31	930	57	0	2551
32	960	63	0	2601
33	990	67	0	2657
34	1020	69	0	2723
35	1050	67	0	2794
36	1080	72	0	2855
37	1110	72	0	2934
38	1140	74	0	2989
39	1170	79	0	3059
40	1200	84	0	3130
41	1230	81	0	3212
42	1260	82	0	3289
43	1290	80	0	3370
44	1320	79	0	3447
45	1350	78	0	3536
46	1380	83	0	3622
47	1410	84	0	3704
48	1440	86	0	3775
