	time	alive	apoptotic	necrotic
0	0	1138	0	0
1	30	1164	4	0
2	60	1197	10	0
3	90	1227	13	0
4	120	1263	17	0
5	150	1311	17	0
6	180	1350	19	0
7	210	1393	25	0
8	240	1431	30	0
9	270	1461	32	0
10	300	1514	32	0
11	330	1571	34	0
12	360	1632	36	0
13	390	1673	38	0
14	420	1718	39	0
15	450	1769	42	0
16	480	1805	48	0
17	510	1865	51	0
18	540	1924	50	0
19	570	1978	50	0
20	600	2040	44	0
21	630	2101	42	0
22	660	2164	45	0
23	690	2220	48	0
24	720	2287	48	0
25	750	2356	48	0
26	780	2409	49	0
27	810	2477	56	0
28	840	2550	59	0
29	870	2617	60	0
30	900	2678	66	0
31	930	2745	69	0
32	960	2823	71	0
33	990	2907	67	0
34	1020	2973	72	0
35	1050	3029	72	0
36	1080	3105	74	0
37	1110	3190	77	0
38	1140	3246	83	0
39	1170	3308	82	0
40	1200	3395	86	0
41	1230	3481	82	0
42	1260	3554	83	0
43	1290	3616	83	0
44	1320	3699	81	0
45	1350	3789	80	0
46	1380	3879	85	0
47	1410	3955	80	0
48	1440	4041	79	0
